Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
66742.0,39700,Male,disloyal Customer,35,Business travel,Eco,410,3,5,2,2,5,2,1,5,3,3,1,2,2,5,9,4.0,neutral or dissatisfied
66760.0,38682,Female,disloyal Customer,33,Business travel,Eco Plus,2704,2,2,2,5,5,2,5,5,5,2,4,3,4,5,40,44.0,neutral or dissatisfied
66763.0,120725,Female,Loyal Customer,63,Personal Travel,Eco,90,4,5,0,5,2,2,2,4,4,0,4,2,4,3,2,0.0,satisfied
66793.0,117865,Female,Loyal Customer,63,Personal Travel,Business,365,3,5,3,2,3,5,5,4,2,4,5,5,3,5,174,188.0,neutral or dissatisfied
66812.0,65985,Male,Loyal Customer,55,Personal Travel,Eco,1372,4,5,4,3,4,4,2,4,3,5,5,5,5,4,0,0.0,neutral or dissatisfied
66814.0,31834,Female,Loyal Customer,48,Personal Travel,Eco,2762,5,0,5,3,5,2,2,2,1,4,5,2,3,2,0,16.0,satisfied
66818.0,75224,Male,disloyal Customer,72,Business travel,Eco,244,1,2,1,3,3,1,2,3,1,2,4,2,4,3,0,0.0,neutral or dissatisfied
66821.0,126388,Male,Loyal Customer,50,Personal Travel,Eco,600,4,2,4,4,1,4,4,1,3,2,3,3,4,1,0,0.0,satisfied
66827.0,24746,Female,disloyal Customer,50,Business travel,Eco,528,3,0,3,4,2,3,3,2,3,4,2,4,1,2,0,0.0,neutral or dissatisfied
66831.0,114022,Female,disloyal Customer,25,Business travel,Eco Plus,1728,3,2,3,2,3,3,3,3,4,2,2,1,2,3,0,0.0,neutral or dissatisfied
66837.0,126002,Female,disloyal Customer,25,Business travel,Business,600,3,0,3,1,5,3,4,5,4,4,4,4,4,5,0,0.0,neutral or dissatisfied
66839.0,64764,Female,disloyal Customer,59,Business travel,Business,190,2,2,2,2,5,2,1,5,3,3,4,3,4,5,55,74.0,neutral or dissatisfied
66844.0,124260,Male,Loyal Customer,44,Personal Travel,Eco Plus,1916,2,4,3,3,4,3,3,4,1,2,5,4,5,4,0,0.0,neutral or dissatisfied
66861.0,49926,Female,Loyal Customer,43,Business travel,Business,1999,0,5,0,1,3,2,5,2,2,2,2,2,2,4,4,22.0,satisfied
66867.0,71892,Female,Loyal Customer,61,Personal Travel,Eco,1744,4,2,4,3,1,4,4,5,5,4,5,2,5,1,96,91.0,neutral or dissatisfied
66884.0,11725,Female,disloyal Customer,23,Business travel,Business,429,0,0,0,5,2,0,1,2,3,3,4,3,5,2,2,3.0,satisfied
66886.0,129789,Male,Loyal Customer,44,Personal Travel,Eco,308,2,4,2,3,3,2,1,3,3,3,5,3,5,3,6,0.0,neutral or dissatisfied
66910.0,84458,Female,Loyal Customer,42,Business travel,Business,290,0,0,0,3,5,3,3,2,2,2,2,5,2,1,0,0.0,satisfied
66911.0,20849,Male,Loyal Customer,62,Personal Travel,Eco,534,1,4,1,3,1,1,4,1,5,4,4,5,5,1,7,0.0,neutral or dissatisfied
66915.0,27018,Female,Loyal Customer,20,Personal Travel,Eco,867,4,5,3,3,2,3,4,2,5,4,5,1,2,2,0,3.0,neutral or dissatisfied
66930.0,15790,Male,Loyal Customer,38,Personal Travel,Eco Plus,254,1,3,0,2,2,0,2,2,2,2,2,3,2,2,0,0.0,neutral or dissatisfied
66938.0,29981,Female,Loyal Customer,55,Business travel,Eco,234,3,4,4,4,5,2,1,3,3,3,3,1,3,5,61,,satisfied
66975.0,61224,Female,disloyal Customer,23,Business travel,Eco,846,2,2,2,4,5,2,4,5,1,1,3,4,4,5,0,0.0,neutral or dissatisfied
66976.0,117840,Male,Loyal Customer,62,Personal Travel,Eco Plus,328,4,2,4,3,4,4,3,4,3,3,4,1,3,4,0,0.0,neutral or dissatisfied
66982.0,62838,Female,disloyal Customer,30,Business travel,Eco Plus,2504,3,3,3,4,3,5,3,1,2,2,3,3,1,3,8,20.0,neutral or dissatisfied
66983.0,16472,Male,Loyal Customer,17,Business travel,Eco Plus,529,3,2,2,2,3,4,5,3,1,3,1,2,2,3,24,15.0,satisfied
67018.0,19200,Female,Loyal Customer,57,Personal Travel,Eco,542,2,4,3,2,4,3,5,5,5,3,5,1,5,5,6,10.0,neutral or dissatisfied
67021.0,60857,Male,disloyal Customer,50,Business travel,Business,1491,2,2,2,2,4,2,2,4,4,3,4,4,4,4,0,0.0,satisfied
67028.0,48016,Male,Loyal Customer,29,Personal Travel,Eco Plus,329,2,4,2,5,5,2,5,5,3,3,4,2,5,5,8,0.0,neutral or dissatisfied
67041.0,77418,Male,Loyal Customer,26,Personal Travel,Eco,588,3,3,3,5,5,3,4,5,3,2,1,1,2,5,0,0.0,neutral or dissatisfied
67048.0,62462,Male,Loyal Customer,40,Personal Travel,Business,1846,2,2,2,1,1,1,2,5,5,2,5,3,5,1,2,27.0,neutral or dissatisfied
67056.0,19300,Female,disloyal Customer,15,Business travel,Eco,299,3,2,3,3,1,3,5,1,3,1,3,4,3,1,4,10.0,neutral or dissatisfied
67059.0,38519,Female,disloyal Customer,42,Business travel,Eco,2465,3,3,3,4,2,3,5,2,3,1,3,4,2,2,0,0.0,neutral or dissatisfied
67072.0,35805,Male,disloyal Customer,23,Business travel,Business,1068,2,1,1,2,5,1,5,5,1,1,2,3,1,5,0,0.0,neutral or dissatisfied
67082.0,37390,Female,disloyal Customer,25,Business travel,Eco,1035,2,2,2,2,1,2,5,1,1,3,4,2,2,1,60,84.0,neutral or dissatisfied
67091.0,57040,Male,Loyal Customer,51,Personal Travel,Eco Plus,2565,3,1,3,4,3,5,5,1,1,4,3,5,2,5,38,24.0,neutral or dissatisfied
67105.0,100959,Male,Loyal Customer,42,Personal Travel,Eco,1204,5,5,5,4,1,5,5,1,1,2,1,3,1,1,0,0.0,satisfied
67136.0,49067,Male,Loyal Customer,53,Business travel,Business,1552,3,3,3,3,3,5,1,4,4,5,4,3,4,2,8,3.0,satisfied
67172.0,57270,Female,Loyal Customer,36,Business travel,Business,404,2,4,4,4,4,3,3,2,2,1,2,1,2,2,0,0.0,neutral or dissatisfied
67186.0,53131,Female,Loyal Customer,58,Personal Travel,Eco Plus,2065,3,4,3,3,3,3,5,4,4,3,5,4,4,4,1,2.0,neutral or dissatisfied
67187.0,50918,Female,Loyal Customer,58,Personal Travel,Eco,421,0,3,0,3,3,3,3,4,4,0,4,3,4,3,0,0.0,satisfied
67194.0,61949,Male,Loyal Customer,34,Business travel,Business,2161,1,1,3,3,1,2,3,1,1,2,1,4,1,2,40,24.0,neutral or dissatisfied
67199.0,28796,Female,Loyal Customer,42,Personal Travel,Business,987,2,3,2,3,2,3,3,3,3,2,3,3,3,4,4,27.0,neutral or dissatisfied
67205.0,53254,Male,Loyal Customer,35,Personal Travel,Eco Plus,612,3,5,3,3,5,3,4,5,3,2,4,5,4,5,3,12.0,neutral or dissatisfied
67213.0,59719,Female,disloyal Customer,47,Business travel,Eco Plus,854,2,2,2,3,2,2,3,2,3,4,4,2,4,2,22,13.0,neutral or dissatisfied
67221.0,95116,Male,Loyal Customer,70,Personal Travel,Eco,441,1,2,1,3,5,1,1,5,2,1,2,2,2,5,0,0.0,neutral or dissatisfied
67225.0,26654,Male,Loyal Customer,15,Business travel,Business,2447,3,3,3,3,5,5,5,5,1,5,3,4,4,5,0,0.0,satisfied
67233.0,1391,Female,Loyal Customer,8,Personal Travel,Eco Plus,282,3,2,3,3,1,3,1,1,3,4,4,2,3,1,0,0.0,neutral or dissatisfied
67237.0,75183,Female,Loyal Customer,48,Business travel,Business,1744,2,3,3,3,3,4,4,2,2,1,2,4,2,2,18,3.0,neutral or dissatisfied
67248.0,11529,Female,Loyal Customer,68,Personal Travel,Eco Plus,191,2,5,2,4,2,4,4,5,5,2,5,3,5,4,4,0.0,neutral or dissatisfied
67249.0,26732,Female,Loyal Customer,35,Business travel,Eco Plus,270,3,3,3,3,3,3,3,3,1,2,2,4,2,3,18,14.0,neutral or dissatisfied
67250.0,36742,Male,Loyal Customer,38,Personal Travel,Eco,1754,2,4,2,3,1,2,5,1,1,2,1,4,4,1,7,0.0,neutral or dissatisfied
67255.0,75638,Male,disloyal Customer,22,Business travel,Eco,280,4,0,4,4,5,4,5,5,5,5,5,5,4,5,22,10.0,satisfied
67265.0,24393,Male,Loyal Customer,64,Personal Travel,Eco,669,2,4,2,4,5,2,1,5,5,3,5,4,5,5,0,0.0,neutral or dissatisfied
67268.0,16788,Male,Loyal Customer,8,Business travel,Eco Plus,569,4,1,1,1,4,4,5,4,2,1,1,3,5,4,0,0.0,satisfied
67283.0,37971,Female,Loyal Customer,41,Business travel,Business,1249,3,2,2,2,1,3,4,3,3,2,3,4,3,1,0,0.0,neutral or dissatisfied
67292.0,49167,Female,Loyal Customer,61,Business travel,Business,190,5,5,5,5,3,3,1,3,3,4,5,4,3,1,15,18.0,satisfied
67304.0,51393,Male,Loyal Customer,19,Personal Travel,Eco Plus,89,2,3,2,1,4,2,1,4,1,2,5,5,3,4,0,0.0,neutral or dissatisfied
67313.0,58485,Male,disloyal Customer,25,Business travel,Business,719,5,4,5,5,2,5,4,2,3,4,5,4,4,2,65,45.0,satisfied
67319.0,19293,Female,disloyal Customer,40,Business travel,Business,299,3,3,3,3,5,3,5,5,1,3,4,3,3,5,10,9.0,neutral or dissatisfied
67324.0,94776,Female,Loyal Customer,55,Business travel,Eco,441,1,3,3,3,3,2,2,1,1,1,1,3,1,1,3,8.0,neutral or dissatisfied
67326.0,67444,Male,Loyal Customer,35,Personal Travel,Eco,678,4,3,4,4,2,4,4,2,4,4,5,1,4,2,0,20.0,satisfied
67329.0,64050,Female,disloyal Customer,35,Business travel,Business,921,2,2,2,3,4,2,1,4,3,3,4,5,5,4,7,0.0,neutral or dissatisfied
67331.0,32778,Male,Loyal Customer,16,Business travel,Business,216,4,4,4,4,5,5,3,5,4,3,4,1,2,5,0,0.0,satisfied
67341.0,83106,Male,Loyal Customer,53,Personal Travel,Eco,983,3,1,3,3,1,3,4,1,3,5,4,1,4,1,4,0.0,neutral or dissatisfied
67342.0,40356,Male,disloyal Customer,38,Business travel,Business,850,3,3,3,4,1,3,5,1,2,4,3,1,4,1,0,,neutral or dissatisfied
67343.0,20514,Male,Loyal Customer,33,Personal Travel,Eco Plus,139,2,3,2,3,2,2,5,2,3,1,4,4,3,2,31,36.0,neutral or dissatisfied
67357.0,46708,Female,Loyal Customer,42,Personal Travel,Eco,125,2,3,2,2,3,2,4,3,3,2,3,2,3,1,0,0.0,neutral or dissatisfied
67362.0,65252,Female,disloyal Customer,16,Business travel,Eco Plus,469,1,1,1,3,4,1,4,4,4,1,4,4,4,4,0,0.0,neutral or dissatisfied
67378.0,74697,Female,Loyal Customer,19,Personal Travel,Eco,1171,3,5,3,3,4,3,3,4,3,5,5,5,4,4,40,10.0,neutral or dissatisfied
67389.0,125898,Male,Loyal Customer,15,Personal Travel,Eco,1013,4,3,4,4,3,4,1,3,1,1,4,4,4,3,21,17.0,neutral or dissatisfied
67400.0,53990,Female,Loyal Customer,53,Business travel,Business,1825,1,5,5,5,3,3,2,1,1,2,1,3,1,4,0,0.0,neutral or dissatisfied
67407.0,116162,Male,Loyal Customer,45,Personal Travel,Eco,417,3,1,3,3,3,3,4,3,2,3,3,1,4,3,0,0.0,neutral or dissatisfied
67416.0,13315,Female,Loyal Customer,50,Personal Travel,Eco Plus,448,3,1,3,3,2,3,3,1,1,3,1,1,1,3,0,0.0,neutral or dissatisfied
67421.0,88443,Male,Loyal Customer,19,Business travel,Eco,406,4,1,4,1,4,4,3,4,1,3,3,4,4,4,0,0.0,neutral or dissatisfied
67431.0,16641,Female,Loyal Customer,41,Business travel,Business,2913,2,5,5,5,5,3,4,2,2,1,2,2,2,1,0,14.0,neutral or dissatisfied
67449.0,22223,Male,Loyal Customer,29,Business travel,Eco Plus,565,0,0,0,2,2,0,3,2,1,5,4,5,5,2,0,0.0,satisfied
67486.0,121396,Male,Loyal Customer,45,Personal Travel,Business,331,4,5,2,5,4,3,5,4,4,2,5,1,4,3,0,3.0,neutral or dissatisfied
67487.0,55204,Male,Loyal Customer,22,Personal Travel,Eco Plus,1635,3,5,3,2,5,3,1,5,3,2,5,4,4,5,9,0.0,neutral or dissatisfied
67489.0,61083,Male,disloyal Customer,20,Business travel,Eco,1062,5,5,5,5,5,5,1,5,4,1,2,5,2,5,0,0.0,satisfied
67491.0,11427,Female,Loyal Customer,57,Business travel,Eco Plus,158,3,3,4,4,1,3,4,3,3,3,3,4,3,3,99,93.0,neutral or dissatisfied
67494.0,127850,Female,Loyal Customer,41,Personal Travel,Business,1276,3,1,3,3,1,3,3,4,4,3,4,1,4,2,0,0.0,neutral or dissatisfied
67516.0,83303,Male,disloyal Customer,36,Business travel,Eco Plus,579,2,2,2,2,3,2,3,3,5,1,3,2,4,3,0,0.0,neutral or dissatisfied
67528.0,45344,Female,Loyal Customer,54,Personal Travel,Eco,461,1,5,1,3,3,5,5,1,1,1,1,5,1,4,0,0.0,neutral or dissatisfied
67541.0,29512,Female,Loyal Customer,9,Business travel,Eco Plus,1107,4,3,5,3,4,4,5,4,4,1,5,2,2,4,0,0.0,satisfied
67567.0,74820,Male,Loyal Customer,53,Personal Travel,Eco Plus,1126,4,4,4,2,4,4,1,4,5,3,4,4,4,4,5,0.0,neutral or dissatisfied
67573.0,20908,Female,disloyal Customer,40,Business travel,Business,689,2,2,2,3,4,2,4,4,2,4,4,1,5,4,0,0.0,neutral or dissatisfied
67580.0,37204,Female,Loyal Customer,29,Personal Travel,Eco Plus,1189,3,4,3,5,1,3,3,1,4,3,4,4,4,1,0,12.0,neutral or dissatisfied
67582.0,111464,Male,Loyal Customer,31,Personal Travel,Eco,836,2,3,2,2,4,2,2,4,3,1,2,2,3,4,12,16.0,neutral or dissatisfied
67615.0,49980,Male,Loyal Customer,32,Business travel,Business,209,4,1,1,1,2,2,4,2,1,4,4,4,4,2,0,4.0,neutral or dissatisfied
67629.0,44694,Male,disloyal Customer,20,Business travel,Business,67,2,2,2,4,4,2,3,4,2,2,4,3,4,4,11,36.0,neutral or dissatisfied
67633.0,112400,Male,disloyal Customer,22,Business travel,Eco,846,2,1,1,3,2,1,3,2,5,2,5,4,4,2,24,19.0,neutral or dissatisfied
67634.0,124220,Female,Loyal Customer,14,Personal Travel,Eco Plus,2176,3,2,4,3,3,4,5,3,4,5,3,1,3,3,0,14.0,neutral or dissatisfied
67642.0,27188,Male,Loyal Customer,41,Business travel,Eco Plus,2677,2,2,2,2,2,3,3,3,2,4,4,3,3,3,0,0.0,satisfied
67643.0,87603,Female,disloyal Customer,36,Business travel,Eco Plus,432,3,3,3,4,2,3,2,2,4,3,3,4,3,2,96,87.0,neutral or dissatisfied
67666.0,3595,Male,Loyal Customer,26,Business travel,Eco,999,0,2,3,2,0,1,3,0,4,4,4,2,3,0,0,0.0,neutral or dissatisfied
67672.0,89746,Male,Loyal Customer,58,Personal Travel,Eco,1010,3,1,3,2,5,3,3,5,4,4,2,3,2,5,11,0.0,neutral or dissatisfied
67686.0,110683,Male,Loyal Customer,19,Personal Travel,Eco,945,4,2,4,4,4,4,2,4,3,2,3,3,4,4,0,0.0,neutral or dissatisfied
67705.0,20601,Male,Loyal Customer,65,Personal Travel,Eco Plus,606,3,5,3,3,4,3,3,4,4,3,5,5,5,4,2,0.0,neutral or dissatisfied
67706.0,124396,Male,Loyal Customer,15,Business travel,Eco Plus,808,1,5,5,5,1,1,2,1,1,1,3,1,4,1,0,8.0,neutral or dissatisfied
67707.0,57715,Male,disloyal Customer,47,Business travel,Eco Plus,867,3,3,3,3,1,3,1,1,2,3,3,1,3,1,0,8.0,neutral or dissatisfied
67720.0,57992,Female,Loyal Customer,19,Personal Travel,Eco Plus,844,3,5,3,2,1,3,1,1,4,5,5,5,4,1,8,0.0,neutral or dissatisfied
67722.0,124989,Female,disloyal Customer,27,Business travel,Eco,184,3,1,3,3,5,3,1,5,3,1,4,4,4,5,0,0.0,neutral or dissatisfied
67725.0,98200,Male,Loyal Customer,64,Personal Travel,Eco,327,5,0,3,3,5,3,4,5,5,4,5,4,4,5,0,0.0,satisfied
67729.0,76292,Male,Loyal Customer,70,Personal Travel,Eco,2677,4,4,4,5,4,5,5,3,4,4,4,5,3,5,0,0.0,neutral or dissatisfied
67740.0,72741,Male,Loyal Customer,12,Personal Travel,Eco Plus,1017,3,5,3,3,4,3,3,4,4,1,3,3,5,4,11,0.0,neutral or dissatisfied
67763.0,45249,Male,disloyal Customer,49,Business travel,Eco Plus,911,4,4,4,4,1,4,1,1,1,5,4,1,4,1,0,0.0,neutral or dissatisfied
67767.0,31880,Male,Loyal Customer,67,Personal Travel,Eco Plus,4983,5,5,5,4,5,1,1,1,3,5,5,1,3,1,0,0.0,satisfied
67773.0,26039,Female,disloyal Customer,28,Business travel,Eco,432,3,5,3,3,2,3,2,2,5,5,4,1,1,2,0,0.0,neutral or dissatisfied
67794.0,89984,Male,disloyal Customer,22,Business travel,Eco,1310,2,2,2,3,5,2,4,5,3,1,3,3,3,5,2,13.0,neutral or dissatisfied
67798.0,52904,Male,Loyal Customer,24,Business travel,Business,679,5,5,5,5,5,5,5,5,3,1,4,3,5,5,0,24.0,satisfied
67802.0,72387,Female,disloyal Customer,26,Business travel,Business,1121,4,4,4,1,2,4,4,2,4,2,4,3,5,2,21,13.0,satisfied
67804.0,37549,Male,Loyal Customer,56,Business travel,Business,1076,3,1,1,1,5,4,3,3,3,4,3,3,3,2,0,0.0,neutral or dissatisfied
67805.0,36967,Female,disloyal Customer,35,Business travel,Eco,759,2,2,2,3,5,2,3,5,5,4,1,4,4,5,0,0.0,neutral or dissatisfied
67813.0,93910,Female,Loyal Customer,34,Personal Travel,Business,507,0,4,0,3,4,4,5,2,2,0,2,5,2,4,89,76.0,satisfied
67820.0,7211,Female,disloyal Customer,27,Business travel,Eco,130,4,2,4,3,3,4,4,3,3,4,2,1,2,3,32,41.0,neutral or dissatisfied
67821.0,56372,Male,Loyal Customer,69,Personal Travel,Eco,200,3,4,3,3,4,3,3,4,1,1,4,4,4,4,0,0.0,neutral or dissatisfied
67823.0,68526,Male,disloyal Customer,28,Business travel,Business,1013,2,1,1,3,3,1,5,3,4,2,4,5,4,3,0,0.0,neutral or dissatisfied
67824.0,65608,Male,disloyal Customer,41,Business travel,Eco,175,4,0,4,2,5,4,5,5,5,1,1,5,2,5,0,0.0,satisfied
67838.0,5174,Female,Loyal Customer,43,Personal Travel,Business,190,4,4,4,1,1,2,2,3,3,4,3,3,3,4,0,0.0,neutral or dissatisfied
67844.0,120421,Female,disloyal Customer,21,Business travel,Business,449,4,2,4,2,2,4,2,2,1,3,3,1,2,2,0,0.0,neutral or dissatisfied
67846.0,35261,Male,disloyal Customer,22,Business travel,Business,1076,0,0,0,3,5,0,5,5,2,4,2,2,3,5,16,14.0,satisfied
67855.0,129116,Female,Loyal Customer,36,Personal Travel,Eco Plus,2583,4,3,4,3,4,3,3,3,5,5,3,3,1,3,0,5.0,satisfied
67866.0,27628,Female,disloyal Customer,31,Business travel,Eco Plus,956,3,3,3,3,3,3,3,3,5,5,2,3,5,3,0,0.0,neutral or dissatisfied
67870.0,28479,Female,disloyal Customer,11,Business travel,Eco Plus,1721,3,4,4,4,1,4,1,1,3,5,2,3,3,1,62,96.0,neutral or dissatisfied
67871.0,116370,Male,Loyal Customer,37,Personal Travel,Eco,404,1,4,1,3,1,1,3,1,3,3,5,3,5,1,0,0.0,neutral or dissatisfied
67876.0,106830,Female,Loyal Customer,42,Personal Travel,Eco Plus,1488,1,3,1,3,3,4,1,5,5,1,5,2,5,4,10,10.0,neutral or dissatisfied
67888.0,97202,Male,Loyal Customer,66,Personal Travel,Eco,1390,4,4,4,3,4,4,1,4,3,5,4,5,4,4,66,51.0,neutral or dissatisfied
67922.0,45627,Female,Loyal Customer,41,Business travel,Business,2331,2,3,3,3,1,4,3,2,2,3,2,4,2,3,82,100.0,neutral or dissatisfied
67926.0,120164,Female,disloyal Customer,20,Business travel,Eco,119,0,0,0,1,4,0,3,4,5,5,4,4,5,4,0,0.0,satisfied
67929.0,60109,Male,disloyal Customer,23,Business travel,Eco,1005,5,5,5,3,5,5,1,5,5,2,5,3,5,5,1,0.0,satisfied
67940.0,105964,Female,disloyal Customer,48,Business travel,Eco,841,3,3,3,4,5,3,4,5,3,5,4,1,4,5,121,117.0,neutral or dissatisfied
67953.0,69677,Male,Loyal Customer,55,Personal Travel,Eco,569,3,1,3,2,4,3,2,4,1,5,1,4,1,4,0,0.0,neutral or dissatisfied
67961.0,115133,Male,disloyal Customer,36,Business travel,Business,390,2,2,2,2,3,2,2,3,3,4,4,4,5,3,44,43.0,neutral or dissatisfied
67969.0,55161,Male,Loyal Customer,52,Personal Travel,Eco,1379,1,5,0,3,3,0,2,3,5,1,1,4,3,3,10,18.0,neutral or dissatisfied
67999.0,88890,Male,disloyal Customer,38,Business travel,Eco,859,3,4,4,2,1,4,4,1,1,4,2,3,3,1,35,19.0,neutral or dissatisfied
68001.0,31392,Female,disloyal Customer,28,Business travel,Eco Plus,895,4,4,4,4,2,4,1,2,2,5,4,3,4,2,0,0.0,neutral or dissatisfied
68012.0,6911,Male,Loyal Customer,39,Personal Travel,Eco,265,2,1,2,3,5,2,3,5,3,3,1,2,3,5,2,17.0,neutral or dissatisfied
68020.0,72581,Female,Loyal Customer,49,Business travel,Business,585,2,1,1,1,1,1,2,2,2,3,2,3,2,1,0,0.0,neutral or dissatisfied
68023.0,72013,Male,Loyal Customer,32,Personal Travel,Business,3711,3,5,3,3,3,2,2,5,4,3,4,2,3,2,57,33.0,neutral or dissatisfied
68035.0,28792,Male,Loyal Customer,21,Personal Travel,Business,697,3,5,4,3,4,4,2,4,1,2,4,1,3,4,0,0.0,neutral or dissatisfied
68054.0,80886,Female,disloyal Customer,24,Business travel,Eco Plus,692,1,2,1,3,3,1,3,3,2,1,4,1,3,3,2,7.0,neutral or dissatisfied
68081.0,111277,Female,disloyal Customer,50,Business travel,Eco,479,2,3,3,4,3,3,5,3,2,3,3,2,4,3,1,12.0,neutral or dissatisfied
68119.0,18873,Male,Loyal Customer,36,Business travel,Business,1609,3,3,3,3,1,3,3,4,4,5,4,2,4,3,0,0.0,satisfied
68136.0,27614,Female,Loyal Customer,48,Personal Travel,Eco,679,1,1,1,3,5,4,4,3,3,1,3,2,3,4,0,0.0,neutral or dissatisfied
68146.0,15265,Male,Loyal Customer,55,Business travel,Business,3924,3,5,2,5,1,3,4,3,3,4,3,1,3,1,0,0.0,neutral or dissatisfied
68166.0,72479,Female,disloyal Customer,22,Business travel,Eco,964,1,1,1,3,3,1,4,3,5,5,5,3,4,3,3,0.0,neutral or dissatisfied
68181.0,39416,Male,Loyal Customer,28,Business travel,Business,129,4,4,3,4,5,5,4,5,5,3,4,5,4,5,0,5.0,satisfied
68182.0,82014,Female,disloyal Customer,17,Business travel,Eco,859,2,2,2,3,3,2,2,3,1,4,4,3,4,3,39,17.0,neutral or dissatisfied
68189.0,112410,Male,disloyal Customer,21,Business travel,Business,846,0,5,0,4,0,5,1,5,5,5,4,1,3,1,316,336.0,satisfied
68193.0,125004,Female,disloyal Customer,35,Business travel,Eco,184,3,3,2,5,1,2,4,1,1,3,5,3,3,1,0,0.0,neutral or dissatisfied
68200.0,13070,Female,disloyal Customer,21,Business travel,Eco,936,4,4,4,3,5,4,4,5,1,2,4,1,4,5,0,5.0,neutral or dissatisfied
68204.0,65284,Female,Loyal Customer,57,Personal Travel,Eco Plus,190,1,2,1,4,5,4,3,2,2,1,2,3,2,1,0,0.0,neutral or dissatisfied
68231.0,48787,Female,Loyal Customer,29,Business travel,Business,199,1,5,5,5,4,4,1,4,2,1,2,1,2,4,0,0.0,neutral or dissatisfied
68250.0,16156,Male,disloyal Customer,48,Business travel,Eco,199,2,4,2,3,5,2,4,5,2,1,2,4,5,5,25,33.0,neutral or dissatisfied
68259.0,50007,Male,Loyal Customer,38,Business travel,Business,2317,5,5,5,5,4,2,1,5,5,4,5,4,5,2,0,0.0,satisfied
68264.0,38663,Male,disloyal Customer,25,Business travel,Eco,1088,3,3,3,3,5,3,3,5,2,4,4,1,2,5,0,0.0,neutral or dissatisfied
68265.0,87427,Male,Loyal Customer,24,Business travel,Eco Plus,425,4,1,1,1,4,3,2,4,3,2,3,1,4,4,0,0.0,neutral or dissatisfied
68270.0,20328,Female,Loyal Customer,66,Personal Travel,Business,323,4,3,4,4,1,3,3,1,1,4,1,1,1,1,0,0.0,neutral or dissatisfied
68280.0,57596,Female,Loyal Customer,61,Personal Travel,Eco Plus,1597,4,5,4,2,4,4,5,1,1,4,1,5,1,4,49,38.0,neutral or dissatisfied
68300.0,40973,Female,Loyal Customer,13,Personal Travel,Eco,601,3,4,3,1,4,3,2,4,2,4,5,2,4,4,0,0.0,neutral or dissatisfied
68322.0,108515,Female,disloyal Customer,22,Business travel,Eco,119,4,3,4,3,1,4,3,1,3,4,2,1,5,1,0,0.0,satisfied
68366.0,20723,Male,Loyal Customer,14,Personal Travel,Eco,707,4,5,4,4,5,4,3,5,4,1,5,3,4,5,18,1.0,satisfied
68379.0,111948,Female,disloyal Customer,8,Business travel,Eco,770,2,2,2,4,3,2,4,3,4,2,3,1,3,3,103,77.0,neutral or dissatisfied
68390.0,81530,Female,disloyal Customer,64,Business travel,Eco,1124,3,3,3,4,4,3,1,4,2,1,3,2,4,4,29,24.0,neutral or dissatisfied
68393.0,51186,Female,Loyal Customer,25,Business travel,Eco Plus,109,0,5,0,4,5,0,1,5,1,1,1,2,4,5,0,20.0,satisfied
68430.0,45428,Male,disloyal Customer,25,Business travel,Eco,649,1,4,2,4,3,2,2,3,2,4,4,4,4,3,0,0.0,neutral or dissatisfied
68448.0,44144,Male,Loyal Customer,39,Personal Travel,Eco,98,3,5,0,1,2,0,1,2,4,2,4,4,5,2,0,4.0,neutral or dissatisfied
68463.0,82123,Male,Loyal Customer,46,Business travel,Business,2519,1,3,3,3,2,1,1,4,2,1,1,1,2,1,30,44.0,neutral or dissatisfied
68466.0,6998,Male,Loyal Customer,47,Business travel,Business,1589,3,1,1,1,5,3,3,3,3,4,3,1,3,3,0,0.0,neutral or dissatisfied
68468.0,20231,Male,disloyal Customer,57,Business travel,Business,228,2,2,2,2,5,2,5,5,5,3,3,1,2,5,0,0.0,satisfied
68472.0,30219,Female,Loyal Customer,22,Personal Travel,Eco Plus,183,3,4,0,2,4,0,4,4,3,4,5,5,4,4,0,0.0,neutral or dissatisfied
68497.0,57061,Female,Loyal Customer,20,Personal Travel,Eco,2133,2,3,2,5,2,2,5,2,2,1,2,1,1,2,0,0.0,neutral or dissatisfied
68508.0,79173,Male,disloyal Customer,22,Business travel,Eco,1023,5,5,5,3,5,1,3,3,5,4,5,3,5,3,8,19.0,satisfied
68516.0,37386,Male,disloyal Customer,27,Business travel,Business,1118,1,1,1,2,1,1,2,1,4,1,5,1,2,1,0,0.0,neutral or dissatisfied
68517.0,89951,Female,Loyal Customer,18,Personal Travel,Eco,1416,3,4,3,3,3,3,1,3,4,5,1,2,1,3,0,0.0,neutral or dissatisfied
68532.0,19185,Male,Loyal Customer,39,Personal Travel,Eco Plus,1069,0,5,0,4,5,0,5,5,3,3,5,1,5,5,0,0.0,satisfied
68534.0,37729,Female,Loyal Customer,60,Personal Travel,Eco,1005,4,4,4,2,1,3,2,2,2,4,2,5,2,3,0,0.0,satisfied
68543.0,27839,Male,Loyal Customer,66,Personal Travel,Eco,1533,2,4,2,3,1,2,4,1,5,5,5,3,4,1,2,0.0,neutral or dissatisfied
